item_number,item_description,product_category,sheet_source,order,stock,price,has_pricing,has_stock_info
23303,PINK GUAVA DRINK 6X2L,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23304,MIX FRUIT DRINK 6X2L,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23305,LYCHEE DRINK 6X2L,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23315,PIZZA POCKET 24X300G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23317,DECCAN INDRAYANI RICE 4X10LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23318,DECCAN DOSA RICE 4X10LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23319,DECCAN KRISHNA KAMOD RICE 4X10LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23320,DECCAN KALIJEERA RICE 4X10LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23321,DECCAN KALIJEERA RICE 10X4LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23322,DECCAN INDRAYANI RICE 10X4LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23324,DECCAN DOSA RICE 10X4LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23325,DECCAN JEERA SAMBA RICE 10X4LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23327,777 MADRAS RASAM POWDER 12X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23328,777 MADRAS SAMBAR POWDER 12X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23338,CHANDINI CHOWK EXCEL BASMATI RICE 4X10LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23339,CHANDINI CHOWK EXTRA LONG FINE DINE BASMATI RICE 2X20LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23342,PLASTIC BALL (3PC) 10/CS,Non-Food,NON-FOOD PRODUCTS,,12,7,TRUE,TRUE
23360,QUINOA 14X1.6LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
23368,GINGER PASTE 12X10.58OZ,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
23369,SAMBAR POWDER 24X10OZ,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
23370,RASAM POWDER 24X10OZ,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
23371,PEANUT OIL 12X500ML,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
23372,AJINO MOTO 50LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
23385,CRUX COUGH SYRUP 12X100ML,Non-Food,NON-FOOD PRODUCTS,,37,30,TRUE,TRUE
23386,CYCLE 1/CS,Non-Food,NON-FOOD PRODUCTS,,0,150,TRUE,TRUE
23387,METAL AUM GANESH SILVER 12/CS,Non-Food,NON-FOOD PRODUCTS,,17,20,TRUE,TRUE
23388,CINNAMON WHOLE 24x3.5OZ,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
23430,HYDERABADI CAFE ONION SAMOSA 4X80PCX25G/CS (RESTAURANT PACK),Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23431,DECCAN SURTI KOLAM RICE 4X10LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23432,DECCAN GOBINDBHOG RICE 4X10LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23433,DECCAN RAJABHOGAM RICE 4X10LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23434,DECCAN KRISHNA KAMOD RICE 10X4LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23447,WASABI GREEN PEAS 20X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23451,DECCAN PONNI BOILED (PARBOILED) RICE 10X4LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23476,JUST SOAK CHOWMEIN NOODLES 30X140G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23477,JAIN SCHEZWAN CHUTNEY 24X250G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23478,SRIRACHA GREEN CHILLI SAUCE 24X190G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23480,GANPATI  TOPI 500PCS,Non-Food,NON-FOOD PRODUCTS,,0,100,TRUE,TRUE
23483,RAKHI WITH CARD(12PCS) 12PK/CS,Non-Food,NON-FOOD PRODUCTS,,22,110,TRUE,TRUE
23484,FIBER IDOL TIRUPATI BALAJI  #5 6/CS,Non-Food,NON-FOOD PRODUCTS,,6,26,TRUE,TRUE
23485,PLASTIC INDIAN FLAG 4X50PC,Non-Food,NON-FOOD PRODUCTS,,36,20,TRUE,TRUE
23487,S.S SADI KATORI #5.5 20/CS,Non-Food,NON-FOOD PRODUCTS,,3,20,TRUE,TRUE
23489,S.S SMALL GHADI 4PCS/CS,Non-Food,NON-FOOD PRODUCTS,,12,30,TRUE,TRUE
23490,BOARD GAME TAMBOLA DOLLY 12/CS,Non-Food,NON-FOOD PRODUCTS,,0,45,TRUE,TRUE
23492,ALIN KALIJEERA RICE 4X9LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23494,1FT SOUTH INDIAN BLACK GANESH,Non-Food,NON-FOOD PRODUCTS,,0.625,96,TRUE,TRUE
23495,0.5FT SOUTH INDIAN BLACK GANESH,Non-Food,NON-FOOD PRODUCTS,,30,128,TRUE,TRUE
23496,GM MAMRA SOYA 20X400G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23497,GM AJINO MOTO 20X200G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23498,GM AJINO MOTO 20X400G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23499,GM MAMRA KURNOOL 20X300G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23500,GM MAMRA CORN 20X250G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23501,S.S DIP SPOON #3 24/CS,Non-Food,NON-FOOD PRODUCTS,,0,24,TRUE,TRUE
23503,CLAY WATER  BOTTLE 500ML 12/CS,Non-Food,NON-FOOD PRODUCTS,,0,32,TRUE,TRUE
23504,WOODEN TEMPLE 12X21 DOOR 1/CS,Non-Food,NON-FOOD PRODUCTS,,20,150,TRUE,TRUE
23505,CLAY DIYA MATKI WITH WAX (4PC) 20/CS,Non-Food,NON-FOOD PRODUCTS,,0,24,TRUE,TRUE
23517,ANTI-FOG VENTED BAG 6X3X18 (PRODUCE BAG) 500/CS,Supplies,SUPPLIES,,,,FALSE,FALSE
23518,ALUMINIUM GOLD BAJOTH #12 6/CS,Non-Food,NON-FOOD PRODUCTS,,24,36,TRUE,TRUE
23519,PLASTIC KANKAVATI ROUND 20/CS,Non-Food,NON-FOOD PRODUCTS,,0,15,TRUE,TRUE
23520,ALUMINIUM GOD'S RAJWADI ZULA #4 1/CS,Non-Food,NON-FOOD PRODUCTS,,0,35,TRUE,TRUE
23521,ALUMINIUM GOD'S RAJWADI ZULA #5 1/CS,Non-Food,NON-FOOD PRODUCTS,,0,40,TRUE,TRUE
23522,RAJNIGANDHA SILVER PEARLS 24X300G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23529,SHADANI ANARDANA GOLI 20X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23578,ORIGINAL MALT (UK) 6X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23579,CHOCOLATE LITE (UK) 6X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23581,PARLIAMENT PREMIUM AGED BASMATI RICE 2X20LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23587,CLAY DIYA WITHOUT WAX (9PC) 28/CS,Non-Food,NON-FOOD PRODUCTS,,58,45,TRUE,TRUE
23588,PLASTIC HANGING HANUMAN 25/CS,Non-Food,NON-FOOD PRODUCTS,,18,15,TRUE,TRUE
23590,GM TEERTHAM POWDER 20/CS,Non-Food,NON-FOOD PRODUCTS,,22,30,TRUE,TRUE
23591,COTTON FANCY POTLI 24/CS,Non-Food,NON-FOOD PRODUCTS,,0,24,TRUE,TRUE
23592,PLASTIC MIX KANKAVATI 20/CS,Non-Food,NON-FOOD PRODUCTS,,24,15,TRUE,TRUE
23593,FIBER IDOL GANESH LAXMI #3 12/CS,Non-Food,NON-FOOD PRODUCTS,,0,42,TRUE,TRUE
23594,FIBER IDOL GANESH FANCY 12/CS,Non-Food,NON-FOOD PRODUCTS,,0,36,TRUE,TRUE
23595,FIBER IDOL GANESH #2.5 20/CS,Non-Food,NON-FOOD PRODUCTS,,0,24,TRUE,TRUE
23596,FIBER IDOL GANESH #4 12/CS,Non-Food,NON-FOOD PRODUCTS,,5,45,TRUE,TRUE
23598,FIBER IDOL GANESH WITH KANKAVATI 20/CS,Non-Food,NON-FOOD PRODUCTS,,0,42,TRUE,TRUE
23599,PLASTIC WHITE LADI  20/CS,Non-Food,NON-FOOD PRODUCTS,,0,45,TRUE,TRUE
23600,GREEN CARDAMOM GSC REST 22LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
23601,SHAHI MIX MUKHWAS 36X150G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23602,GUJARATI MUKHWAS  30X120G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23603,BANARASI PAN 30X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23605,RAJSHAHI PAN 30X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23606,MANGO FRESH MINT 30X54G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23607,IBERRY CANDY 36X150G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23608,ASHWIN PHARMA ROSE WATER 20X1000ML,Non-Food,NON-FOOD PRODUCTS,,0,24,TRUE,TRUE
23609,DECORATIVE TITANIUM GANPATI WITH KIT 6/CS,Non-Food,NON-FOOD PRODUCTS,,0,150,TRUE,TRUE
23611,BALI ADVANCED HAIR OIL 12X100ML,Non-Food,NON-FOOD PRODUCTS,,0,36,TRUE,TRUE
23612,BALI ADVANCED HAIR OIL 12X200ML,Non-Food,NON-FOOD PRODUCTS,,0,72,TRUE,TRUE
23613,BALI ONION HAIR OIL 12X100ML,Non-Food,NON-FOOD PRODUCTS,,0,45,TRUE,TRUE
23614,BALI ONION HAIR OIL 12X200ML,Non-Food,NON-FOOD PRODUCTS,,2,78,TRUE,TRUE
23615,BALI ARGAN OIL HAIR SERUM 12X120ML,Non-Food,NON-FOOD PRODUCTS,,5,84,TRUE,TRUE
23616,BALI HERBAL SHAMPOO REETHA AMLA 12X300ML,Non-Food,NON-FOOD PRODUCTS,,0,36,TRUE,TRUE
23617,EVERLOVE TURMERIC FACE WASH 12X100GM,Non-Food,NON-FOOD PRODUCTS,,1.42,30,TRUE,TRUE
23618,GANPATI TSHIRT 120/CS,Non-Food,NON-FOOD PRODUCTS,,0,360,TRUE,TRUE
23619,FENNEL POWDER PP,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
23621,PLASTIC HAIR DYE KIT SET 12/CS,Non-Food,NON-FOOD PRODUCTS,,6,24,TRUE,TRUE
23622,SOYA CHAAP FISH IN TIN 12X850G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23625,MOMO SAUCE CLASSIC GREEN 24X235ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23626,MOMO SAUCE ORIGINAL HOT  24X235ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23628,GARLIC POWDER 12X40G 12X40G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23629,NUTMEG POWDER 12X50G 12X50G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23630,BLACK SALT 12X110G 12X110G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23631,PASTA SEASONING 12X25G 12X25G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23632,CINNAMON POWDER 12X45G 12X45G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23633,CRUNCHY GARLIC 12X40G 12X40G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23634,TEA MASALA 12X45G 12X45G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23635,CLOVE POWDER 12X35G 12X35G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23636,MACE POWDER 12X40G 12X40G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23637,GINGER POWDER 12X45G 12X45G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23638,PARLIAMENT CLASSIC RUBY BASMATI RICE 20LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23639,GM CRYSTAL PONNI BOILED RICE 4X10LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23640,GM CRYSTAL PONNI BOILED RICE 2X20LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23644,GAJANAN SONA MASOORI RICE 40LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23645,CLAY DIYA HAND MADE #1 800/CS,Non-Food,NON-FOOD PRODUCTS,,39,61,TRUE,TRUE
23656,BROWN DRY COCONUT WHOLE (INDIA) 25CT,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23669,3 IN 1 PAAN 6X540G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23677,POOJA NUT BIG 5PKT 100/CS,Non-Food,NON-FOOD PRODUCTS,,0,120,TRUE,TRUE
23683,CHANA BLACK SALTED 24X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23684,CHANA WHITE SALTED 24X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23685,CHANA HALDI 24X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23687,NAMKEEN SABUDANA MIX 24X180G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23689,PEANUT TANDOORI 24X140G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23690,PALAKKAD'S GRATED COCONUT VALUE PACK (RESTAURANT PACK) 8X1.81KG,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23691,SHREDDED COCONUT 30X400G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23692,GRATED COCONUT 32X454G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23693,PALAKKAD'S GRATED COCONUT 32X454G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23694,SLICED COCONUT 22X400G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23695,MALABAR POROTTA FAMLIY PACK 14X908G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23696,MALABAR POROTTA SMALL 22X454G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23697,WHEAT POROTTA FAMILY PACK 14X908G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23698,WHEAT POROTTA SMALL 22X454G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23699,KOTHU POROTTA 22X400G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23700,CHENNAI POROTTA 12X900G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23701,KERALA POROTTA 12X900G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23702,KERALA WHEAT POROTTA 12X900G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23703,POROTTA 22X454G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23704,KOTHU POROTTA CATERING PACK 16X908G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23705,MALABAR POROTTA CATERING PACK 16X908G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23706,CATERING WHEAT POROTTA 16X908G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23707,SPECIAL MALABAR POROTTA 14X900G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23708,JUMBO POROTTA(RESTURANT STYLE) 16X1000G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23709,RESTURANT POROTTA SEMICOOKED 16X900G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23710,RED ONION SMALL 28X400G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23711,MADRAS SAMBAR MIX 28X400G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23712,TAPIOCA SMALL CUT 28X400G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23713,TAPIOCA CATERING SMALL CUTS 6X2270G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23714,JACKFRUIT RAW 22X400G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23715,NEYAPPAM 22X300G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23716,IDIYAPPAM WHITE 22X375G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23717,IDIYAPPAM BROWN 22X375G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23718,PARIPPUVADA 22X300G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23719,UNNIAPPAM 22X300G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23720,UZHUNNUVADA 22X300G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23721,KOZHUKOTTA 22X320G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23722,MADRAS IDLY 22X260G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23723,MADRAS IDLYCATERING PACK 12X860G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23724,PREMIUM PLUM CAKE 12X800G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23725,VEGETABLE SPRINGROLLFULLY COOKED 14X600G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23726,CHENNAI MASALA DOSA 22X300G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23727,RICE PUTTU 22X300G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23728,MINI IDLY WITH SAMBAR 22X330G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
23729,FLAX SEED (ALSI) 50LB,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
23731,GOLD 12X50G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23734,GM MAMRA BARLEY 20X400G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23735,PAPAYA PASTE12X120G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23736,BAMBOO SOOP H(SUPADA) 6/CS,Non-Food,NON-FOOD PRODUCTS,,25,24,TRUE,TRUE
23738,LITTLE INDIA EXTRA LONG BASMATI RICE 4X10LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23741,FANTA PLASTIC BOTTLE 28X250ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23742,CHAND BISCUITS 20X400G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23746,AMARAVATI CRYSTAL SONA MASOORI RICE 20LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23750,GM MORAIYA FLOUR 20X2LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23752,CLAY DIYA (24PC) IN BASKET 20/CS,Non-Food,NON-FOOD PRODUCTS,,2,65,TRUE,TRUE
23753,POOJA KIT LAXMI 10/CS,Non-Food,NON-FOOD PRODUCTS,,3,60,TRUE,TRUE
23754,CLAY DIYA HAND MADE #2 6PC 24/CS,Non-Food,NON-FOOD PRODUCTS,,138,18,TRUE,TRUE
23755,METAL BANGALS 2.4 12/CS,Non-Food,NON-FOOD PRODUCTS,,25,24,TRUE,TRUE
23756,METAL BANGALS 2.6 12/CS,Non-Food,NON-FOOD PRODUCTS,,48,24,TRUE,TRUE
23757,PLASTIC NATIONAL FLAG 50/CS,Non-Food,NON-FOOD PRODUCTS,,0,8,TRUE,TRUE
23758,GM CITRIC ACID 20X100G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23759,GM CITRIC ACID 20X200G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23760,PRESTIGE SAFETY VALVE MSV,Non-Food,NON-FOOD PRODUCTS,,0,0.75,TRUE,TRUE
23762,CERAMIC TULSI POT #12 2/CS,Non-Food,NON-FOOD PRODUCTS,,2,18,TRUE,TRUE
23763,GARLAND MOTI MALA #3 48/CS,Non-Food,NON-FOOD PRODUCTS,,1,52.8,TRUE,TRUE
23765,THAKORJI LAGAV (WAX) 36PCS 108/CS,Non-Food,NON-FOOD PRODUCTS,,0,25,TRUE,TRUE
23857,TORAN MIX 10FT,Non-Food,NON-FOOD PRODUCTS,,5,18,TRUE,TRUE
23858,BHAKARWADI 20X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23859,OATS MASALA CORIANDER 12X482G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23860,CHANDINI CHOWK VINTAGE BASMATI RICE 4X10LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23862,PHOOL MAKHANA,Bulk,BULK PRODUCTS,,,,FALSE,FALSE
23877,GM RED CHILLI WHOLE WITH STEM KASHMIRI 20X100G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23878,GM RED CHILLI WHOLE WITH STEM KASHMIRI 20X200G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23881,PARLIAMENT CRYSTAL SONA MASOORI RICE 2X20LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23883,APPLE PULPY SLAB 40X150G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23884,TULSI DOTS CANDY 24X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23885,DECCAN EXOTIC SUPER PREMIUM SONA MASOORI RICE 2X20LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23888,GM MINT CHUTNEY 12X1KG,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23889,GM DATE AND TAMARIND CHUTNEY 2X5KG,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23890,PASTAX 56X55G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23891,CHAAT FILLS PAPDI CHAAT TWIST 100X40G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23892,CHAAT FILLS BHELCHUTNEY TWIST 100X40G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23893,SPANISH TANGY TOMATO 25X90G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23894,MAGIC MASALA 25X90G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23895,TIKHALAL CHILLY POWDER 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23896,SUBJI MASALA 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23897,DRY MANGO POWDER 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23898,DRY GINGER POWDER 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23899,CURRY POWDER 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23900,MASALA PENNE PAZZTA 96X65G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23901,CHEESY TOMATO TWIST PAZZTA 80X70G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23906,CORAINDER POWDER 16X7OZ,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
23908,DECCAN JEERA SAMBA RICE 2X20LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23909,GM RED CHILLI WHOLE STEMLESS LONG 10X400G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23911,GM MAMRA KOLHAPURI MASALA  20X400G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23912,GM MAMRA BASMATI MASALA 20X400G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23913,CLOVES 16X3.5OZ,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
23915,MASALA PEANUT 12X150G,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
23916,HOT MIXTURE 12X150G,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
23917,SCHEZWAN KETCHUP 12X485G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23924,SALTED PEANUT W/O HUSK (KHARI SING) 20X400G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23925,ROASTED ISRAELI JUMBO PEANUTS W HUSK (KHARI SING) 20X400G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23926,ROASTED PEANUT W HUSK (KHARI SING) 20X400G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23927,UPVAS SPCL PEANUTS (KHARI SING) 20X400G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23928,PROCESSED RAGI MILLET 14X2LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
23929,ALUMINIUM OXIDIZED BAJOTH (10X10) 6/CS,Non-Food,NON-FOOD PRODUCTS,,0,75,TRUE,TRUE
23930,PLASTIC TOOTHBRUSH ORAL 100PCS,Non-Food,NON-FOOD PRODUCTS,,0,35,TRUE,TRUE
23931,PLASTIC TOOTHBRUSH (3PCS) 50/CS,Non-Food,NON-FOOD PRODUCTS,,0,50,TRUE,TRUE
23932,GM SESAME SEED BLACK 24X50G,Non-Food,NON-FOOD PRODUCTS,,63,24,TRUE,TRUE
23934,PREMIUM TEA BAGS 100TB,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23935,MASALA TEA BAGS 100TB,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23952,GM PALM JAGGERY BALLS 20X500G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23955,AASHIRVAAD MULTI GRAIN ATTA 2X22LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23964,GM ROSE WATER BOTTLE 12X500ML,Non-Food,NON-FOOD PRODUCTS,,33,24,TRUE,TRUE
23965,GM MAMRA BASMATI TANGY TOMATO 20X300G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23966,GM MAMRA BASMATI PANI PURI 20X300G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23967,GM MAMRA BASMATI PERI PERI 20X300G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23968,GM MAMRA BASMATI PUDINA 20X300G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23969,GM MAMRA BASMATI BBQ 20X300G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23970,GM MAMRA BASMATI MASALA 20X300G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23971,GM MAMRA BASMATI CHEESE JALAPENO 20X300G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23972,777 IDLI CHILLY POWDER 4X10X165G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
23973,GM COCONUT SLICES 20X400G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
23977,CLAY DIYA WITHOUT WAX (12PC) 24/CS,Non-Food,NON-FOOD PRODUCTS,,79,48,TRUE,TRUE
